ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,154.0,0.35564385135303234,4.175351828565696,11.740261536030335,643.0041815991173,12.509
1,100.0,0.7013548224827139,4.724914535935284,6.736839021380989,472.4914535935284,12.509
2,103.0,0.40544336336821024,3.645933759315157,8.992461312047771,375.5311772094611,12.509
3,200.0,0.4118918745383463,5.120727598775963,12.432213197979058,1024.1455197551925,12.509
4,468.0,0.4886960769486871,8.532325530110578,17.459369805840428,3993.128348091751,12.509
5,321.0,0.7247145595267583,8.605202070593242,11.873919127845967,2762.269864660431,12.509
6,110.0,0.6124352518295216,4.630751719054649,7.5612102752433845,509.38268909601135,12.509
7,198.0,0.4417301155942442,5.27638118771889,11.944807477345657,1044.7234751683404,12.509
8,229.0,0.6303509529062002,6.778506419357469,10.753543542855796,1552.2779700328606,12.509
9,13.0,1.079208055471759,2.1132424643130743,1.9581418555936398,27.47215203606997,12.509
10,39.0,0.4767535447174972,2.4327883787360265,5.102821794807186,94.878746770705,12.509
11,143.0,0.4876209341598452,4.7112294212461485,9.66166358169885,673.7058072381991,12.509
12,50.0,0.5405784437391232,2.933184812622715,5.426011426453096,146.6592406311358,12.509
13,183.0,0.7221806562067214,6.485949072732325,8.981061756486243,1186.9286803100151,12.509
14,375.0,0.5740413009949287,8.277749268018697,14.420128401339237,3104.155975507011,12.509
15,263.0,0.5061757472299035,6.5095895262914345,12.860334699787183,1712.0220454146472,12.509
16,197.0,0.4577025907469295,5.35734805054107,11.704867219122269,1055.3975659565906,12.509
17,22.0,0.6192880811409844,2.0824892339950347,3.3627148614877744,45.81476314789076,12.509
18,477.0,0.6497214818992012,9.932255118818475,15.28694278321458,4737.685691676413,12.509
19,237.0,0.4785059313914812,6.008179503693228,12.55612336135859,1423.938542375295,12.509
20,102.0,0.32631171983492707,3.2549287446749813,9.97490603868463,332.0027319568481,12.509
21,37.0,0.5131393229008729,2.458349206348268,4.790802607858541,90.95892063488591,12.509
22,129.0,0.225898380709088,3.0456253435028744,13.482280545538888,392.88566931187074,12.509
23,52.0,0.3111922660788892,2.269557201181775,7.293102845320801,118.01697446145232,12.509
24,139.0,0.4494858076951042,4.459544024238738,9.921434554533793,619.8766193691846,12.509
25,58.0,0.5907550510139258,3.302499664942155,5.590302883189915,191.544980566645,12.509
26,20.0,0.8762832379456519,2.361904391524958,2.695366394388849,47.238087830499154,12.509
27,65.0,0.20933466277422189,2.081144883070136,9.941711780980855,135.2744173995588,12.509
28,129.0,0.3562061168874974,3.824464247401378,10.736660787353294,493.3558879147777,12.509
29,46.0,0.2950706756212695,2.07858124834376,7.044350455928296,95.61473742381297,12.509
30,97.0,0.652046592344158,4.486939829078718,6.881317810354353,435.23316342063566,12.509
31,159.0,0.9145366717715024,6.80337152891828,7.439145677712208,1081.7360730980065,12.509
32,330.0,0.4978577111888291,7.231604272690727,14.525443937430348,2386.42940998794,12.509
33,72.0,0.4617635473888572,3.253127873193472,7.045007973429245,234.22520686992996,12.509
34,24.0,0.8088815931258075,2.4858399361698527,3.073181485764411,59.66015846807646,12.509
35,178.0,0.3260668014676036,4.298217187450732,13.182014139755287,765.0826593662304,12.509
36,459.0,0.4338834592650221,7.9619226378982395,18.350371437033708,3654.522490795292,12.509
37,165.0,0.4774224236108834,5.007470994223833,10.488554258408907,826.2327140469325,12.509
38,31.0,0.7327694783479987,2.688992533795719,3.669629553700779,83.3587685476673,12.509
39,28.0,0.6039359223428796,2.3200615706682037,3.8415690884355236,64.96172397870971,12.509
40,214.0,0.6026653239704504,6.407226136598395,10.631482983601279,1371.1463932320564,12.509
41,21.0,0.7410426988305744,2.225647222621742,3.003399434518408,46.73859167505658,12.509
42,75.0,0.6184777581291497,3.842534171584838,6.212889826803512,288.19006286886287,12.509
43,16.0,1.1983431009272119,2.47044759042655,2.0615528128088303,39.5271614468248,12.509
44,17.0,0.9398175906374913,2.2551285806487513,2.3995385946320353,38.33718587102877,12.509
45,94.0,0.3568799604033365,3.2677593914274974,9.156466470502743,307.1693827941848,12.509
46,302.0,0.5130113063604682,7.0225041333314095,13.688790181160325,2120.796248266086,12.509
47,61.0,0.811855813604083,3.9703558567443085,4.8904692067408515,242.1917072614028,12.509
48,24.0,0.5168936763308919,1.9871529419670182,3.8444133348130443,47.69167060720844,12.509
49,37.0,0.7674862273832501,3.0065000892036577,3.917334255566177,111.24050330053534,12.509
50,13.0,0.8818749305747707,1.9102941171805763,2.1661735138967186,24.833823523347494,12.509
51,45.0,0.5262907496915163,2.7456437657724244,5.216971355437607,123.5539694597591,12.509
52,21.0,0.8408065761403323,2.370733632576644,2.8195945415405075,49.78540628410952,12.509
53,31.0,0.6095892144061403,2.452587710388974,4.023344987785384,76.03021902205819,12.509
54,31.0,0.6102953931845306,2.454007899627638,4.021016588086283,76.07424488845679,12.509
55,14.0,0.7364606472919477,1.8116064328260622,2.459882193960467,25.362490059564866,12.509
56,59.0,0.6883664958885949,3.595513565067301,5.22325474371896,212.13530033897075,12.509
57,79.0,0.6362984219124346,4.000083271929715,6.2864893801044115,316.0065784824475,12.509
