ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
62,47.0,0.531410495638431,2.8196100929076024,5.305898389380044,132.52167436665732,12.626
63,36.0,0.619413832573863,2.6641996313529264,4.301162633521313,95.91118672870535,12.626
64,114.0,0.7304939643393008,5.148560320490956,7.048053196644272,586.9358765359691,12.626
65,27.0,0.7659282994811001,2.5656712270836417,3.349753793954119,69.27312313125833,12.626
66,141.0,0.6215050651063759,5.281496011706253,8.497913063350946,744.6909376505816,12.626
67,33.0,0.5401408244304049,2.3819658737002958,4.409897874711011,78.60487383210975,12.626
68,30.0,0.7262436139058903,2.6334607767199922,3.6261396675926525,79.00382330159977,12.626
69,17.0,0.9774102942629911,2.299788927677757,2.352941176470722,39.09641177052186,12.626
70,105.0,0.6726679773664844,4.74154732846522,7.048867328319273,497.8624694888481,12.626
71,35.0,0.5784570156457475,2.5386020835165284,4.388575148807932,88.8510729230785,12.626
72,129.0,0.779894461356371,5.658975801559259,7.256078972169291,730.0078784011444,12.626
73,55.0,0.5056360914846588,2.975263546343318,5.884199321308908,163.6394950488825,12.626
74,29.0,0.7327977925369573,2.6008549894615394,3.549212369291315,75.42479469438464,12.626
75,130.0,0.6109151757161332,5.027906543137001,8.23012218880164,653.62785060781,12.626
76,142.0,0.6731888472571418,5.516170635485071,8.194090941881019,783.2962302388801,12.626
77,22.0,0.7197629365225913,2.245076498670808,3.1191888116905577,49.39168297075777,12.626
78,103.0,0.398805972014509,3.6159673680523587,9.066984001736076,372.44463890939295,12.626
79,17.0,0.9386893582359946,2.2537745555610913,2.4009801919949676,38.31416744453855,12.626
80,107.0,0.6919470457554284,4.854599225025626,7.0158536766721085,519.4421170777421,12.626
81,45.0,0.5677985392678508,2.851861668881443,5.022664680607989,128.33377509966493,12.626
82,33.0,0.2072563980901025,1.4754891040154978,7.119148637206582,48.691140432511425,12.626
83,14.0,0.9902974236829046,2.100738071033248,2.1213203435596424,29.41033299446547,12.626
84,69.0,0.3825804816309995,2.8987516830392916,7.576841533267633,200.01386612971112,12.626
85,203.0,0.4310748591208932,5.27775748180261,12.243250493813845,1071.3847688059298,12.626
86,41.0,0.7050241239732368,3.0333252537452453,4.302441789722918,124.36633540355507,12.626
87,60.0,0.9250953340289202,4.20333432277687,4.543676925134578,252.20005936661224,12.626
88,25.0,0.8196427112099013,2.553920408492585,3.1158947350640864,63.84801021231461,12.626
89,53.0,0.6691474290509207,3.359881073046018,5.021137236993461,178.07369687143895,12.626
90,27.0,0.6113077851259446,2.292117669466606,3.7495312921532196,61.88717707559836,12.626
91,12.0,1.1752980412939964,2.1187986759189488,1.8027756377319946,25.425584111027387,12.626
92,22.0,0.9443754996058134,2.5716316360385507,2.7231028728635605,56.575895992848125,12.626
93,48.0,0.5230687508594168,2.8269951925168195,5.404634071280278,135.69576924080732,12.626
94,40.0,0.4232668339032194,2.3214652073645836,5.4846376361616604,92.85860829458335,12.626
95,16.0,0.8942368270293597,2.134083119779807,2.386485386504598,34.14532991647691,12.626
96,186.0,0.3777499161278715,4.729156912431587,12.519279847651186,879.6231857122752,12.626
97,23.0,0.9483046976488535,2.6348926901586895,2.7785296188993045,60.60253187364987,12.626
98,159.0,0.4318817146906602,4.675262868784927,10.82533182062045,743.3667961368034,12.626
99,34.0,0.6830186038416457,2.7188220827609073,3.980597406086544,92.43995081387084,12.626
100,446.0,0.7405909862334062,10.253725903854013,13.845329060786632,4573.16175311889,12.626
101,166.0,0.8495628261651735,6.7000317103305,7.886446421595037,1112.2052639148628,12.626
102,41.0,1.0039004102719553,3.619614404694871,3.605551275463989,148.40419059248973,12.626
103,84.0,0.6328060924158956,4.113391369816188,6.5002398351006505,345.5248750645598,12.626
104,135.0,0.5079380133667553,4.671940529922336,9.197855657534681,630.7119715395154,12.626
105,39.0,0.7940212001066663,3.1395934634129503,3.9540423643489455,122.44414507310505,12.626
106,53.0,0.7868140086234992,3.6433344492698145,4.630490064155934,193.0967258113002,12.626
107,23.0,0.8346716347409843,2.4719905663797643,2.9616324114654664,56.855783026734585,12.626
108,108.0,0.8044400687408765,5.258765300528217,6.537174744116522,567.9466524570474,12.626
109,25.0,0.8619743451683483,2.619040643555787,3.038420642373381,65.47601608889467,12.626
110,106.0,0.544436993820629,4.285996479111095,7.872346162654708,454.3156267857761,12.626
111,27.0,0.671377356381864,2.4020956157488205,3.5778621261432058,64.85658162521814,12.626
112,166.0,0.3478793112700048,4.287394124643129,12.32437223412659,711.7074246907594,12.626
113,61.0,0.557379334818797,3.289769066404124,5.902208533571884,200.6759130506516,12.626
114,914.0,0.353680351074382,10.143868906806699,28.68089470051831,9271.496180821323,12.626
115,69.0,0.48178981938973037,3.252957718390655,6.751819128330867,224.4540825689552,12.626
116,190.0,0.3486409359999434,4.591885534816708,13.170815761054099,872.4582516151744,12.626
117,187.0,0.4560412164198881,5.210122261399237,11.424674072885008,974.2928628816574,12.626
118,37.0,0.8467256939851798,3.157892159876364,3.7295338765657404,116.84200991542546,12.626
119,98.0,0.6148982356986623,4.379653224531114,7.122565930856583,429.20601600404916,12.626
120,54.0,0.7775125714425815,3.655742969439611,4.70184419353737,197.41012034973897,12.626
121,100.0,0.535189573936071,4.127422105459317,7.712074947768586,412.74221054593164,12.626
122,60.0,0.5682226067412944,3.2942757013845543,5.79750904364212,197.65654208307328,12.626
123,35.0,0.7276357629627315,2.8471877337501463,3.912929900747575,99.65157068125511,12.626
124,39.0,0.658890467897437,2.859986476177238,4.340609882100197,111.5394725709123,12.626
125,85.0,0.41095113721483106,3.334491539303397,8.11408276395702,283.43178084078875,12.626
126,209.0,0.5523975244998212,6.0621135727331,10.97418671132199,1266.981736701218,12.626
127,26.0,0.6057399912913164,2.2390039570772626,3.6963119313026613,58.21410288400883,12.626
128,222.0,0.48292830417297367,5.841748837894618,12.096513680014581,1296.868242012605,12.626
129,16.0,0.5799810025839888,1.7186677953404272,2.9633173977824243,27.498684725446832,12.626
130,106.0,0.5082409440605229,4.141072374172157,8.147852750877593,438.95367166224855,12.626
131,100.0,0.7850102622385529,4.998765119769697,6.367770410434005,499.8765119769697,12.626
132,151.0,0.5617465258512732,5.196174590878048,9.250034226742644,784.6223632225854,12.626
133,155.0,0.4797137238638173,4.864990362868521,10.141445034517316,754.0735062446207,12.626
134,225.0,0.5908229266457268,6.504965424232435,11.010008465925674,1463.617220452298,12.626
135,120.0,0.5090917098289467,4.40974726095857,8.661989924055593,529.1696713150283,12.626
136,57.0,0.47179769300121477,2.92577145173312,6.201326320867759,166.76897274878783,12.626
137,52.0,0.6374902643079091,3.248355211596557,5.09553697282441,168.91447100302096,12.626
138,104.0,0.6785656274572724,4.739556029312483,6.984668597306635,492.9138270484983,12.626
139,125.0,0.5608202733227081,4.7238045759074545,8.423027484224477,590.4755719884317,12.626
140,17.0,0.9774102942630668,2.299788927677846,2.352941176470631,39.09641177052338,12.626
141,204.0,0.6777165668516996,6.6338278682013225,9.788498898615476,1353.3008851130696,12.626
142,51.0,0.8139747216749579,3.6350937060349304,4.465855768290703,185.38977900778147,12.626
143,29.0,0.47776846662171435,2.100065322970764,4.395571222647362,60.90189436615216,12.626
144,322.0,0.5753726637937122,7.679405699296789,13.34683794093158,2472.7686351735665,12.626
145,70.0,0.6700150410000442,3.86381531662043,5.766759072831285,270.46707216343015,12.626
146,59.0,0.688308514756463,3.5953621367668047,5.22347473507416,212.1263660692415,12.626
147,44.0,0.45644153429306583,2.528389512028703,5.539350216988161,111.24913852926294,12.626
148,39.0,0.7293658891585592,3.0090547607864515,4.125576484332,117.35313567067159,12.626
149,10.0,0.9794150344116638,1.7656655632657905,1.8027756377319946,17.656655632657905,12.626
150,40.0,0.7609095998119052,3.1125876573184654,4.090614257052202,124.50350629273863,12.626
151,250.0,0.3995452146616464,5.638687608926098,14.112764718509277,1409.6719022315247,12.626
152,25.0,0.9636876519319992,2.7692566999250867,2.8736040089060864,69.23141749812719,12.626
153,185.0,0.38597415010612146,4.767492710133965,12.351844569961925,881.9861513747834,12.626
154,103.0,0.6110300608700243,4.475844237731296,7.325080260958517,461.0119564863235,12.626
155,68.0,0.36690732310259894,2.818108500654571,7.680709332330602,191.63137804451083,12.626
156,213.0,0.6442321486240546,6.609004719747924,10.258731629372082,1407.7180053063075,12.626
157,70.0,0.5214954669518327,3.4087829780078467,6.536553419979574,238.61480846054928,12.626
158,40.0,0.515938526421752,2.5630320608462203,4.967708224121025,102.52128243384881,12.626
159,168.0,0.6178736316610316,5.748169094777749,9.303146792856216,965.6924079226617,12.626
160,87.0,0.6290454689501109,4.173743052879118,6.635041914927351,363.1156456004832,12.626
161,318.0,0.36214724555637773,6.054540893223367,16.718450761434323,1925.3440040450305,12.626
162,218.0,0.5790899294994005,6.339081226937474,10.94662660153208,1381.9197074723693,12.626
163,40.0,0.5185651703134564,2.5695479784690094,4.955110997747493,102.78191913876036,12.626
164,73.0,0.5941697991581809,3.7157097361747327,6.253615955302922,271.24681074075545,12.626
165,33.0,0.6614874446184758,2.63598440357316,3.984934899397084,86.98748531791428,12.626
166,62.0,0.5360336234192612,3.252497148807165,6.067711066444071,201.65482322604421,12.626
167,62.0,0.785892039308055,3.9382415804853106,5.011173778974485,244.17097799008928,12.626
168,73.0,0.6387460963966877,3.8525707519575847,6.031458781025535,281.2376648929037,12.626
169,39.0,0.7391303585116099,3.029129827428957,4.0982348953014585,118.13606326972933,12.626
170,15.0,1.001207703513686,2.1864159376195182,2.1837785805546703,32.79623906429278,12.626
171,38.0,0.4290841663311615,2.278180375130396,5.309402103111226,86.57085425495504,12.626
172,22.0,0.8539591000465381,2.4454283319515557,2.8636363636364877,53.79942330293422,12.626
173,23.0,0.6934425040640458,2.2531712994141104,3.2492546767886177,51.82293988652454,12.626
174,40.0,0.5837201351221875,2.7261980102254526,4.6703854230671515,109.0479204090181,12.626
175,50.0,0.42596254935792716,2.6037289663545926,6.112577197876463,130.18644831772963,12.626
176,36.0,0.9726285971439289,3.3384880904408547,3.4324387543653803,120.18557125587076,12.626
177,143.0,0.5439655887419478,4.975981945663567,9.147604276167048,711.5654182298902,12.626
178,113.0,0.6691946728905123,4.906146620146132,7.331419120469945,554.394568076513,12.626
179,23.0,0.6684287858470656,2.2121600952765204,3.309492562432306,50.87968219135997,12.626
180,87.0,0.39063411317089347,3.289044680291707,8.419757950972464,286.1468871853785,12.626
181,35.0,0.5449205977293399,2.463914866728359,4.521603472130406,86.23702033549256,12.626
182,26.0,0.7138719611542718,2.43064704766554,3.4048781573314435,63.19682323930403,12.626
183,41.0,0.6805296915243938,2.9801665179661723,4.379186617545764,122.18682723661307,12.626
184,29.0,0.4362117106330714,2.00665505230616,4.600186110074656,58.19299651687865,12.626
185,118.0,0.5782784871205104,4.660522246627301,8.059304211425856,549.9416251020215,12.626
186,81.0,0.6571322408125168,4.1161762342299255,6.2638476376390315,333.4102749726239,12.626
187,85.0,0.43846377542453424,3.4443032863473833,7.855388470832059,292.76577933952757,12.626
188,83.0,0.8940066748436518,4.859980094826897,5.436178757476093,403.37834787063247,12.626
189,168.0,0.4814319250297882,5.073961266301491,10.539312003431311,852.4254927386505,12.626
190,90.0,0.6393208811659378,4.27962546523601,6.694017967051541,385.1662918712409,12.626
191,19.0,1.0313120025198832,2.497450563414528,2.4216246463847186,47.45156070487603,12.626
192,256.0,0.41430817951861765,5.810410287036681,14.02436778773657,1487.4650334813903,12.626
193,178.0,0.7183752330371447,6.379854001654329,8.880949270316018,1135.6140122944705,12.626
194,198.0,0.4920698559732775,5.568920772480696,11.317337782184982,1102.6463129511778,12.626
195,72.0,0.7142511025509864,4.045915159206247,5.664555707028021,291.3058914628498,12.626
196,63.0,0.6494743499383547,3.6089123990081355,5.5566665555778725,227.36148113751256,12.626
197,212.0,0.6196080910980463,6.466235749078956,10.43600921611552,1370.841978804739,12.626
198,75.0,0.6298638988451786,3.877743280111715,6.156478069661314,290.83074600837864,12.626
199,40.0,0.7489644380795074,3.0880594880331875,4.123105625617661,123.52237952132752,12.626
200,15.0,1.001207703513686,2.1864159376195182,2.1837785805546703,32.79623906429278,12.626
201,33.0,0.6093704655756524,2.5300128926268206,4.151846923261697,83.49042545668507,12.626
202,37.0,0.7751610896571003,3.0214951951385967,3.897893270771864,111.79532222012807,12.626
203,14.0,0.817064852842257,1.9081712408434217,2.3353975320387623,26.714397371807905,12.626
204,377.0,0.49038289151198355,7.671201557685663,15.64328954061441,2892.042987247495,12.626
205,27.0,0.755491799078164,2.5481314196070532,3.372811488776228,68.79954832939043,12.626
206,159.0,0.6997321200951241,5.950994252186169,8.504674976728479,946.2080860976012,12.626
207,85.0,0.3945848280877773,3.2674181544562115,8.28064822028423,277.730543128778,12.626
208,434.0,0.5032120435877658,8.337684201935138,16.568928164933617,3618.554943639851,12.626
209,139.0,0.5117053660840938,4.7581973351746285,9.298705174009578,661.3894295892734,12.626
210,34.0,0.6983840441312472,2.7492338115190846,3.936564465671586,93.47394959164889,12.626
211,104.0,0.7882149949307983,5.108155149736261,6.480662233766224,531.2481355725712,12.626
212,181.0,0.5780372783116089,5.770883071831685,9.983582873215163,1044.529836001535,12.626
213,53.0,0.4894498189998354,2.8735389256909802,5.870957173021135,152.29756306162196,12.626
214,100.0,0.8937347467094378,5.333709829973694,5.967889074036122,533.3709829973693,12.626
215,40.0,0.5766973167944119,2.7097487505030924,4.698736532303125,108.38995002012369,12.626
216,331.0,0.6591578556345618,8.333621597084099,12.642831342822186,2758.4287486348367,12.626
217,23.0,0.8275376891449269,2.461403834364433,2.974370674171635,56.61228819038195,12.626
218,41.0,0.7703032185980998,3.170646672746385,4.1161020701909425,129.9965135826018,12.626
219,89.0,0.6424715328169398,4.266256978121269,6.640382896679811,379.6968710527929,12.626
220,73.0,0.699494178751912,4.031610299496518,5.763608078468941,294.30755186324575,12.626
221,136.0,0.45198648663497776,4.423410486035091,9.786598973272884,601.5838261007724,12.626
222,57.0,0.7628537768464538,3.720344370662959,4.876877435204446,212.05962912778867,12.626
223,111.0,0.7572018158203094,5.172403256042918,6.830944073264576,574.1367614207638,12.626
224,76.0,0.6201172534268223,3.8731896905878687,6.2458989315073605,294.362416484678,12.626
225,120.0,0.5163623320305314,4.441124656726967,8.600791307264398,532.9349588072361,12.626
226,24.0,0.8389544073603246,2.531627849050114,3.017598843083256,60.759068377202745,12.626
227,180.0,0.3875872530630695,4.712442444591007,12.158404094430276,848.2396400263813,12.626
228,151.0,0.4885435599894637,4.845796631245123,9.918862979894017,731.7152913180134,12.626
229,55.0,0.744451732039545,3.6101452928124425,4.849401428514204,198.5579911046843,12.626
230,185.0,0.656346046575724,6.216949858716849,9.47206110427845,1150.135723862617,12.626
231,40.0,0.6553589421188065,2.888648336335642,4.407734678947852,115.54593345342569,12.626
232,56.0,0.49394988929975375,2.967293623899737,6.007276624975684,166.16844293838525,12.626
233,134.0,0.48580472225515203,4.552063679663374,9.370151155658304,609.9765330748921,12.626
234,132.0,0.5901035698734483,4.979390085294051,8.438162959024151,657.2794912588147,12.626
235,55.0,0.5591739677731556,3.128814969303019,5.595423159205989,172.08482331166604,12.626
236,48.0,0.5947779362153179,3.014554272973657,5.068369368500492,144.69860510273557,12.626
237,81.0,0.7089099345556064,4.275265639374849,6.030759947037391,346.2965167893628,12.626
238,57.0,0.7672423306960029,3.7310302438704737,4.862909793423252,212.66872390061698,12.626
239,19.0,0.9830200402225842,2.4382770444051443,2.4803940353576595,46.32726384369774,12.626
240,91.0,0.7201156994079879,4.567167077621781,6.342268445718489,415.61220406358206,12.626
241,49.0,0.4222299369695135,2.5662420376549817,6.077830615407722,125.74585984509409,12.626
242,35.0,0.8141949868828925,3.011780366529692,3.6990897942766177,105.41231282853921,12.626
243,21.0,0.4971109369220849,1.8228938095237788,3.6669758682245437,38.28076999999935,12.626
244,391.0,0.46512786051402155,7.608510062382854,16.357889320959075,2974.927434391696,12.626
245,234.0,0.5411022069341063,6.3485222347645935,11.732575017084892,1485.5542029349149,12.626
246,62.0,0.6118064030130727,3.4747848341437693,5.679549636994437,215.43665971691368,12.626
247,108.0,0.5157701310129805,4.210804082781814,8.164109997047966,454.76684094043594,12.626
248,122.0,0.604300311147573,4.844303986951068,8.016385061513011,591.0050864080301,12.626
249,47.0,0.5889419273845774,2.968316657654371,5.040083783534176,139.51088290975545,12.626
250,21.0,0.6373768337185117,2.064110049231778,3.238445359222707,43.346311033867345,12.626
251,280.0,0.41666250979450664,6.093913594688371,14.625538538837638,1706.2958065127439,12.626
252,60.0,0.7420932047026098,3.7646960317665927,5.073077085074882,225.88176190599557,12.626
253,66.0,0.5231695577309248,3.3152651171250564,6.336884606787758,218.80749773025371,12.626
254,35.0,0.536776258412211,2.445432812458219,4.555776776886205,85.59014843603767,12.626
255,227.0,0.36126952168864374,5.109208832588204,14.142374393241845,1159.7904049975225,12.626
256,122.0,0.6735800050192793,5.114457480268108,7.592947299737202,623.9638125927092,12.626
257,114.0,0.7127464316835541,5.085632984434566,7.135262638105344,579.7621602255405,12.626
258,27.0,0.8140973869224918,2.6451184581211353,3.2491425480683565,71.41819836927066,12.626
259,74.0,0.5825304519315277,3.7042495781353395,6.358894313340974,274.11446878201514,12.626
260,38.0,0.523303474688494,2.515901715046062,4.807729810209455,95.60426517175034,12.626
261,40.0,0.5723389536372139,2.699489931011497,4.716593050073281,107.9795972404599,12.626
262,86.0,0.6603723974653756,4.251760034402974,6.438427848774374,365.65136295865574,12.626
263,212.0,0.5210383150882766,5.9296331350182525,11.38041668588927,1257.0822246238695,12.626
264,672.0,0.7016004343701824,12.250522852682868,17.460825638855262,8232.351357002888,12.626
265,192.0,0.4747542001502572,5.3865424383086555,11.34596057623891,1034.216148155262,12.626
266,135.0,0.28382621904811484,3.492353554547341,12.304548770229395,471.46772986389095,12.626
267,142.0,0.770372339164753,5.900917952913053,7.6598258438392275,837.9303493136533,12.626
268,195.0,0.4447442651559758,5.254090482892828,11.813734081652907,1024.5476441641015,12.626
269,231.0,0.623995924265593,6.7736371726733395,10.855258679206145,1564.7101868875413,12.626
270,572.0,0.5429497612055669,9.942667160692652,18.312315192138463,5687.205615916197,12.626
271,458.0,0.7106814389454997,10.178769719283514,14.322548981139349,4661.87653143185,12.626
272,76.0,0.6513843011724803,3.969634337111812,6.09415107175064,301.6922096204977,12.626
273,15.0,1.0563381178665703,2.2458056440942555,2.1260291625469216,33.68708466141383,12.626
274,140.0,0.5546391005352754,4.97157874875023,8.963628319662677,696.0210248250322,12.626
275,204.0,0.42039139361743394,5.224768538186371,12.428343247533354,1065.8527817900197,12.626
276,19.0,0.7395960397474904,2.114945364175187,2.8595953067802555,40.18396191932855,12.626
277,19.0,0.9358283366200533,2.379030225748469,2.5421651948912465,45.201574289220915,12.626
278,78.0,0.7397674399990875,4.285682278357733,5.793283195003851,334.28321771190315,12.626
279,100.0,0.5154507117529765,4.050593257677742,7.858352244586559,405.0593257677742,12.626
280,25.0,0.8773314467493419,2.642268310373889,3.011710477452883,66.05670775934723,12.626
281,16.0,0.7506029325324161,1.9551954747231302,2.6048332480218384,31.283127595570086,12.626
282,112.0,0.6271596664746665,4.728497189395052,7.539542866291857,529.5916852122457,12.626
283,38.0,0.5641205372610494,2.6121783002622796,4.630532178362232,99.26277540996662,12.626
284,27.0,0.6845071003774715,2.4254700956216797,3.5433819375783733,65.48769258178535,12.626
285,24.0,0.9698734552798096,2.7220006281974114,2.8065523531748906,65.32801507673786,12.626
286,63.0,0.7123959016388253,3.779688806927439,5.305601559796294,238.12039483642866,12.626
287,28.0,0.8626590890748018,2.7728327863119975,3.2142857142858703,77.63931801673593,12.626
288,15.0,0.8769762170368604,2.046277839752807,2.333333333333485,30.694167596292107,12.626
289,95.0,0.508770180191044,3.922362161284983,7.709496967397203,372.6244053220734,12.626
290,151.0,0.607246978489105,5.4025179507203855,8.89673912279057,815.7802105587782,12.626
291,152.0,0.7531920516846413,6.036701780727092,8.014824064094926,917.5786706705179,12.626
292,164.0,0.69254092469023,6.012702400600361,8.6820896588744,986.0831936984591,12.626
293,311.0,0.3854708792560068,6.177333455438372,16.02542186159737,1921.150704641334,12.626
294,165.0,0.5253840279810489,5.252976629936194,9.998356155063156,866.7411439394721,12.626
295,77.0,0.6409113923080604,3.96341384290607,6.184027761829854,305.1828659037674,12.626
296,184.0,0.7729710601479932,6.728458720461114,8.704670934475711,1238.036404564845,12.626
297,183.0,0.7137191942017291,6.447840662706987,9.03414215995505,1179.9548412753788,12.626
298,72.0,0.5993891935985598,3.7063443487591545,6.183535486362929,266.8567931106591,12.626
299,47.0,0.31992765894072983,2.1877610530197544,6.838299196335074,102.82476949192846,12.626
300,38.0,0.8852660960302337,3.2723050148558266,3.6964083788249704,124.34759056452143,12.626
301,111.0,0.7441024952976276,5.127467702988106,6.89080837034045,569.1489150316796,12.626
302,167.0,0.5301470690024713,5.308618076631566,10.013481894034237,886.5392187974717,12.626
303,42.0,0.5406699722037763,2.6885358631116394,4.972600664603473,112.91850625068885,12.626
304,27.0,0.7230575291119747,2.4928340727956746,3.44762895402978,67.30651996548322,12.626
305,30.0,0.43606306392828786,2.0406115572149077,4.679624866256716,61.21834671644723,12.626
306,17.0,0.9647479770641832,2.284843521815186,2.3683320163761055,38.84233987085817,12.626
307,41.0,0.7604241131949305,3.1502493599431176,4.142753110112867,129.16022375766784,12.626
308,152.0,0.6244864329892116,5.496780077648535,8.80208085760527,835.5105718025774,12.626
309,21.0,0.747052168258493,2.2346534191426675,2.99129500467421,46.92772180199602,12.626
310,114.0,0.43018049717747936,3.9509619563893166,9.184428355800774,450.4096630283821,12.626
311,28.0,0.42091070546996323,1.9368637239225492,4.601602427194066,54.232184269831386,12.626
312,89.0,0.6518724081173362,4.297356332798372,6.592327393039243,382.46471361905503,12.626
313,92.0,0.8074537858836274,4.862703783581982,6.0222688512885485,447.3687480895423,12.626
314,67.0,0.4622931990511175,3.1399390445396564,6.792094391577805,210.37591598415693,12.626
315,17.0,0.9199155710711301,2.2311229801039474,2.4253562503633628,37.929090661767106,12.626
316,29.0,0.7818773103169143,2.686540349974907,3.4360126768303143,77.90967014927232,12.626
317,49.0,0.574897755597698,2.9944592697896857,5.208681440539749,146.72850421969463,12.626
